"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin7","fin8","fin9a","fin9b","fin10","fin11_0","fin11_1","fin11_2","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin13_1","fin13a","fin13b","fin13c","fin13d","fin13e","fin13f","fin13f_1","fin14a","fin14b","fin14c","fin14d","fin14e","fin15","fin16","fin17a","fin17b","fin17c","fin17d","fin17e","fin17f","fin18","fin19","fin20","fin21","fin22a","fin22a_1","fin22b","fin22c","fin22d","fin22e","fin22f","fin22g","fin22h","fin23","fin24","fin24a","fin24b","fin24c","fin24d1","fin24d2","fin24d3","fin25e1","fin25e2","fin25e3","fin25e4","fin26a","fin26b","fin27","fh1","fin28","fh2","fin29","fh2a","fin30","fin31a","fin31b","fin31c","fin31d","fin32","fin33","fin34a","fin34b","fin34c","fin34d","fin35","fin36","fin36a","fin37","fin38","fin39a","fin39b","fin39c","fin39d","fin40","fin41","fin41a","fin42","fin43a","fin43b","fin43c","fin43d","fin44","fin45","internet_use","con1","con2a","con2b","con2c","con2d","con2e","con2f","con2g","con3","con4","con5","con6","con7","con8","con9","con10","con11","con12","con13","con14","con15","con16","con17","con18","con19","con20","con21","con22","con23","con24","con25","con26","con27","con28","con29","con30a","con30b","con30c","con30d","con30e","con30f","con30g","con30h","con31a","con31b","con31c","con31d","con31e","con31f","con31g","con31h","con32","fin46","fin47","fin48a","fin48b","fin48c","fin48d","fin48e","fin48f","fin49a","fin49b","fin49c","fin49d","fin49e","fin49f","fin50","fin51"
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,173660726,1.0362878385541,1,64,1,1,1,2,0,0,0,0,0,1,2,4,4,4,0,2,2,0,2,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,1,3,4,2,,,,,,,,,,,2,,1,2,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,8,1,1,,2,,,8,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,1,2,1,2,1,4,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,173708729,0.352016636157542,1,20,1,2,1,1,1,1,1,1,0,1,1,4,4,4,1,4,3,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,2,2,,2,2,,2,,2,,2,2,2,,,2,2,2,3,2,,,,1,1,2,,1,1,3,2,,2,,2,2,,,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,173746660,1.27548449358464,1,42,2,2,1,2,1,1,1,1,0,1,4,4,4,4,1,1,3,1,1,1,1,1,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,1,,1,2,,2,2,2,,2,2,2,,,2,1,2,4,2,,,,1,1,1,,1,1,3,2,,2,,2,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,2,1,2,,2,2,,2,1,,1,1,3,,2,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,173771060,0.686058586518264,1,39,2,4,1,2,1,0,1,1,0,0,2,4,4,4,1,4,3,1,1,1,2,2,1,,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,2,2,2,,,,2,1,1,,1,2,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,2,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,173807495,0.528743645312854,1,20,2,5,1,2,1,1,1,1,0,1,4,4,4,4,1,4,3,1,2,1,2,1,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,1,2,,2,2,,2,2,2,,2,2,2,,,2,2,3,5,2,,,,1,1,1,,1,1,3,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,173874349,0.360702004364158,2,32,1,2,1,1,0,0,0,0,0,0,4,4,4,2,0,2,3,0,2,,,,,,,,,,2,2,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,2,1,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,2,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,2,,2,2,,2,1,,1,1,3,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,173910186,0.849011102203819,2,17,2,4,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,2,1,,1,2,,1,2,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,173933773,0.678867739527,2,39,2,5,1,1,1,0,1,1,1,0,1,4,4,4,1,4,3,1,1,1,1,2,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,2,2,,,3,3,4,2,,,,1,1,1,,1,1,3,2,,2,,2,2,,,,,1,2,1,2,,,1,1,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,174036598,1.26992523577161,2,37,2,3,1,1,1,0,1,1,1,1,4,4,4,2,1,4,3,1,1,1,2,2,2,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,1,1,2,,2,,1,,2,2,2,,,,3,3,4,2,,,,2,1,2,,1,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,1,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,4,,1,1,1,1,1,1,1,1,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,174071650,0.257157228928712,1,22,1,4,2,2,1,0,1,0,1,1,4,4,4,4,0,2,1,1,1,2,2,3,3,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,1,,2,2,2,,,,2,2,2,2,,,,2,2,,4,2,2,,1,1,1,2,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,2,2,2,,2,1,,1,2,,2,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,174201738,0.818725237169452,1,20,2,4,1,1,1,1,1,1,0,1,1,4,4,4,1,4,3,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,2,2,,2,2,,2,,2,,2,2,2,,,2,8,,3,2,,,,2,1,2,,1,1,3,2,,2,,2,2,,,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,9,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,174306135,1.12568049266993,2,18,2,4,2,1,1,1,1,1,1,1,4,4,4,4,1,4,2,1,1,1,2,3,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,2,2,,2,2,,2,2,1,,2,2,2,,,,2,2,3,2,,,,2,1,1,,1,1,3,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,7,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,3,1,1,2,2,,2,1,,1,2,,1,2,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,174334994,0.614043927877089,1,22,2,5,1,1,1,1,1,1,0,1,1,4,4,4,1,4,3,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,2,2,,2,2,,2,,2,,2,2,2,,,2,2,2,5,2,,,,2,1,2,,2,1,3,2,,2,,2,2,,,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,174643639,0.670488014740238,2,35,2,3,1,1,1,0,1,0,0,1,1,4,4,4,1,4,3,1,1,2,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,1,1,,2,2,,2,,2,,2,2,2,,,2,1,4,3,2,,,,2,2,,1,2,1,3,2,,2,,2,2,,,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,2,,2,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,174919116,1.77745664561497,2,60,2,5,1,2,0,0,0,0,1,1,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,1,2,2,1,1,,,,,,,,,,,,,,,,2,,1,,,,,2,2,,2,,1,2,1,2,2,,,,2,1,3,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,1,2,1,2,1,4,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,175138354,2.48538467681121,2,60,2,1,1,1,0,0,0,0,0,0,4,4,4,2,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,1,2,,2,,2,,2,2,2,,,2,1,1,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,1,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,1,1,2,2,,2,1,,1,1,3,,2,2,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,175169606,0.793684878508257,2,34,2,3,1,1,1,1,1,1,0,1,1,4,4,2,1,4,3,1,1,1,2,2,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,1,1,,2,2,,2,2,2,,2,2,2,,,2,2,2,4,2,,,,2,1,1,,2,1,3,2,,2,,2,2,,,,,1,2,2,1,,,2,2,,2,2,,,,,,,,1,2,2,1,,1,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,175223493,0.916042643227793,1,70,1,2,2,1,0,0,0,0,0,1,4,4,4,2,0,4,2,0,2,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,1,,,,,2,2,,2,,2,2,2,2,2,,,2,1,2,3,2,,,,,,,,,,,1,2,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,3,0,2,2,2,2,1,2,2,1,4,1,1,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,175241150,1.45996244305331,2,35,3,5,1,1,1,0,1,1,1,1,4,4,4,2,0,4,2,0,1,1,2,3,3,2,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,3,2,2,,2,2,,2,,2,1,2,2,2,,,,2,2,2,2,,,,2,2,,4,2,2,,1,2,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,1,4,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,2,,2,2,,2,2,1,1,1,3,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,175307624,1.37165821524829,1,28,3,2,2,1,1,1,1,1,1,1,1,4,4,4,1,4,1,1,1,1,1,2,2,,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,1,,1,,1,1,1,,,,3,3,2,2,,,,1,1,2,,1,1,1,1,1,1,1,1,2,,,,,1,2,1,1,,,2,1,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,2,1,1,2,2,2,,2,1,,1,2,,1,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,175396244,0.801826777926979,2,30,2,5,1,2,1,0,1,1,0,0,4,4,4,4,1,1,3,1,1,1,1,1,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,1,3,4,2,,,,2,1,3,,1,1,2,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,175581152,0.846616823847742,2,42,2,2,1,1,0,0,0,0,1,1,2,4,4,2,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,1,,2,2,2,,,,2,2,2,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,1,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,2,2,1,2,2,1,,1,1,3,,2,2,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,175732934,0.257157228928712,1,37,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,2,1,1,1,1,2,3,3,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,2,2,,2,2,,2,2,1,2,2,2,2,,,,2,1,3,1,1,1,2,1,1,3,,2,1,2,1,1,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,3,1,2,2,2,,2,1,,1,1,1,,2,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,175741666,0.257157228928712,1,36,1,1,1,1,1,0,1,1,0,0,4,4,4,4,0,2,3,0,1,1,2,2,2,,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,2,2,,,,2,2,,1,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,8,1,1,2,2,,2,1,,1,1,3,,2,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,175783111,0.257157228928712,1,61,1,4,1,2,0,0,0,0,0,0,2,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,4,2,,,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,7,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,3,2,,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,175805778,0.930460918347634,2,38,2,5,1,2,1,1,1,1,0,1,4,4,4,4,1,1,1,1,1,1,1,1,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,1,2,2,,2,2,2,,2,2,2,,,2,3,2,3,2,,,,2,1,2,,1,1,3,1,1,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,175815616,1.02620258826928,1,35,2,4,1,1,1,0,1,1,1,1,4,4,4,4,1,1,2,1,1,1,2,1,2,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,1,,2,1,1,,,,3,1,2,2,,,,1,2,,1,2,1,3,2,,1,2,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,1,1,2,2,1,2,2,1,,1,2,,1,1,1,1,2,2,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,175868676,1.19305118060642,1,29,2,3,1,1,1,0,1,1,0,1,2,4,4,4,1,4,3,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2,2,2,,1,2,,2,,2,2,2,2,2,,,2,2,1,3,1,2,2,2,2,2,,4,2,1,3,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,2,1,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,2,1,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,176028691,1.86255865773974,2,29,2,2,1,1,1,1,1,1,1,1,1,4,4,2,1,4,3,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,2,2,,2,2,,2,2,1,,2,2,2,,,,3,3,4,2,,,,2,1,1,,1,1,2,2,,2,,2,2,,,,,1,2,1,1,,,2,2,,2,2,,,,,,,,1,2,2,1,,1,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,2,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,176072394,0.412480536780311,1,50,1,5,1,2,1,1,1,1,0,1,1,4,4,4,0,2,1,1,1,1,1,2,1,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,1,1,,2,2,,2,,2,,2,2,2,,,2,1,3,4,2,,,,2,2,,4,2,1,2,1,1,2,,2,1,2,2,,1,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,2,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,176103472,0.818725237169452,1,20,2,4,2,2,1,0,1,1,0,1,4,4,4,4,0,4,3,0,1,1,2,3,3,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,2,2,,2,2,,2,,2,,2,2,2,,,2,2,2,5,2,,,,2,2,,4,2,1,2,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,6,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,2,2,2,,2,1,,1,2,,1,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,176156779,1.46643727591219,1,35,3,5,1,1,1,1,1,1,0,1,1,4,4,4,1,1,3,1,1,1,2,3,3,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,1,2,,2,2,,2,2,2,,2,2,2,,,2,2,2,3,1,1,2,2,1,1,1,,1,1,1,2,,2,,2,1,2,1,,,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,176260124,0.691255932659211,2,25,2,5,1,2,1,0,1,1,0,1,4,4,4,4,1,1,3,1,1,1,2,1,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,2,1,,2,2,,2,,2,,2,2,2,,,2,3,2,3,2,,,,2,1,1,,1,1,3,2,,2,,2,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,176292722,1.02461586622504,2,20,2,4,1,1,0,0,0,0,1,1,2,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,3,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,1,,1,2,2,,,,3,1,4,2,,,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,5,1,2,1,2,2,2,2,2,2,1,1,2,2,2,,,,,,,,,,,,,,,,,2,1,4,2,,1,2,2,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,176315713,0.78924372962678,2,33,2,3,1,1,1,0,1,1,1,1,1,4,4,4,1,4,3,1,1,1,1,1,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,3,1,2,,2,2,,2,,1,2,2,2,2,,,,2,2,4,2,,,,2,1,1,,1,1,3,2,,2,,2,2,,,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,1,1,2,2,2,,1,1,,1,1,1,,2,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,176355023,1.4665710973686,2,49,2,5,1,2,1,1,1,1,0,1,4,4,4,1,1,4,1,1,1,1,1,1,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,1,,2,2,,2,2,2,,2,2,2,,,2,3,3,4,2,,,,1,1,2,,1,1,3,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,1,1,,,2,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,1,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,176528668,1.05456525803642,1,41,2,1,1,1,1,0,1,0,0,1,4,4,4,4,0,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2,2,1,,2,2,,2,,2,2,2,2,2,,,2,1,4,5,2,,,,,,,,,,,2,,2,,2,1,1,2,2,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,2,8,2,,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,3,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,176539286,1.54286563345233,2,21,2,4,1,1,1,1,1,1,1,1,1,4,4,2,0,4,3,1,1,1,1,2,1,,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,1,2,2,,2,2,1,,1,2,2,,,,3,2,4,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,1,2,1,1,,,2,2,,2,2,,,,,,,,1,2,2,1,,2,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,176559317,0.399583694094633,1,53,2,5,1,1,1,0,1,1,0,1,4,4,4,1,1,1,1,1,1,1,2,3,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,1,3,3,1,1,1,2,2,1,2,,1,1,3,1,1,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,1,1,2,,,1,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,2,,2,2,,2,1,,1,2,,1,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
